ID,zoteroKey,OCLC,archiveID,archiveLocation,sourceTitle,date,place,language,description,link
b5fbe92c-5b07-4b6a-8976-78d304e7f0a5,HW9HZ527,,ASG,Notai antichi 1345,"Giovanni Parisola, filza 6, nr. 408",1516-08-14,Genoa,Latin,,
effb3bb0-da51-4480-8cf1-581ab64e2e1a,F9PGRBG6,,ASG,Notai antichi 479,"Giuliano Canella, register 2, volume I, 1408-1410, fol. 191",1410,Genoa,Latin,"A certain Corradino de Manarolia sells the Russian slave Maria, who is 19 years of age, to a certain Pietro Ittaliano, for 115 lire, for use as a wet nurse (come nutrice).",
6b291616-3259-4197-b6ae-e87eb80a621d,RW336U4M,,ASG,Notai antichi 479,"Giuliano Canella, register 2, volume II, 1410-1411, fol. 114",1411,Genoa,Latin,"A certain Antonio Ittaliano sells the Russian slave Maria, who is 19 years of age, to a certain Battista Zaccaria, for 90 lire.",
5350d0c9-acfa-4078-8c1f-c073a71d53a6,69BEKFUS,,ASG,Notai antichi 479,"Giuliano Canella, register 2, volume II, 1410-1411, fol. 35",1410,Genoa,Latin,"A certain Giovanni Usodimare sells the Russian slave Maddalena, who is 20 years of age, to a certain Gaspare Bartolomeo of Pisa, for 80 lire. According to Gioffrè, this deed also describes the sale by of an additional slave by the same Giovanni Usodimare to the same Gaspare Bartolomeo: the Bulgarian slave Margherita, who is 20 years of age, for 100 lire.",
b3f1d703-10f3-4022-a2f9-e827c139efa1,KCG7BEI6,,ASG,Notai antichi 479,"Giuliano Canella, register 2, volume II, 1410-1411, fol. 36",1410,Genoa,Latin,"A certain Giovanni Usodimare sells the Russian slave Bennisia, who is 18 years of age, to a certain Teodoro Spinola, for 95 lire.",
9325be83-15c4-4c8b-b6a7-4d1a174c0775,M72Z6MWD,,ASG,Notai antichi 479,"Giuliano Canella, register 2, volume, II, 1410-1411, fol. 56",1410,Genoa,Latin,"A certain Antonio de Astsis sells the Russian slave Anna, who is 13 years of age, to a certain Giannetto Lomellini, for 90 lire.",
715e26f7-3114-4d26-a0cd-d86369b89b23,MBM695I8,,ASG,Notai antichi 480,"Giuliano Canella, register 3, 1412-1413, fol. 249",1413,Genoa,Latin,"A certain Bartolomeo Malagamba sells the Russian slave Maddalena, who is 18 years of age, to a certain Martino Lomellini, for 100 lire.",
8bec9c21-e2b7-4da5-8c0d-74683df4aa7b,WGSI4VKD,,ASG,Notai antichi 480,"Giuliano Canella, register 3, 1412-1413, fol. 292",1413,Genoa,Latin,"A certain Leonello Lomellino sells the Tartaran slave Maria , who is 20 years of age, to a certain Antonio de Lavania, for 100 lire.",
38e23b87-6164-45ab-a7ff-a0efb62285d1,C6VX3C5W,,ASG,Notai antichi 480,"Giuliano Canella, register 3, 1412-1413, fol. 47",1413,Genoa,Latin,"A certain Carlo Spinola sells the Bulgarian slave Marta, who is 17 years of age, to a certain Andrea Usodimare. Her price is not indicated.",
0b40372e-befb-474c-b802-3edc5140f5e0,99Z84JX9,,ASG,Notai antichi 481,"Giuliano Canella, register 4, 1414-1415, fol. 89",1414,Genoa,Latin,"A certain Ambrogio de Circulis, a tanner from Milan, sells the Mingrelian slave Margherita, who is 17 years of age, to a certain Francesco Lomellini, for 150 lire.",
b7c84d47-3ed7-409f-bc08-91f2febf0af3,KIB3RRS4,,ASG,Notai antichi 482,"Giuliano Canella, register 5, 1415-1417, fol. 117",1416-04-09,Genoa,Latin,"This item relates to a certain Vallerano Lomellini, and also mentions a certain Benedetto Lomellini.",
19d5ccf1-d552-41e9-9cf8-badb416ad1d5,7ADWERBT,,ASG,Notai antichi 482,"Giuliano Canella, register 5, 1415-1417, fol. 185",1416,Genoa,Latin,"A certain Francesca de Columnis sells the Tartarn slave Agnese, who 25 years of age, to a certain Vincenzo Lomellino, for 120 lire, for the purposes of wet-nursing.",
62cecf52-f2ab-47bb-87ab-55d015a63fbd,S2DFU78S,,ASG,Notai antichi 482,"Giuliano Canella, register 5, 1415-1417, fol. 251",1416-11-23,Genoa,Latin,"A certain Niccolò Fieschi is appointed as an agent by the Lomellini family to convey one of their shipments to Flanders. This item is transcribed in Doehaerd & Kerremans, item 228. They identify this as nr. 251... check to see if the register items are numbered or if this is fol. 251",
bcd9f2e7-ab06-4e6c-bc54-f1872321ce50,S85BJ6GT,,ASG,Notai antichi 482,"Giuliano Canella, register 5, 1415-1417, fol. 277",1417,Genoa,Latin,"A certain wool-merchant named Clavarino Ratono sells the Russian slave Versinca, who 15 years of age, to a certain Antonio Lomellini, for 105 lire.",
4cb9963d-96ef-4794-95b4-524e7828b0c6,DT584II2,,ASG,Notai antichi 482,"Giuliano Canella, register 5, 1415-1417, fol. 295",1417,Genoa,Latin,"A certain Curreno de Manarolia sells a Russian slave, whose name is not provided and who is 15 years of age, to a certain Guirardo Usodimare, for 110 lire.",
b346ded3-7e82-43f3-b35b-915b9897caf8,EQ3F72KF,,ASG,Notai antichi 482,"Giuliano Canella, register 5, 1415-1417, fol. 311",1417,Genoa,Latin,"A certain Jacopo Lomellini sells the Circassan slave Cristiana, who 28 years of age, to a certain Giannone Cibo, for 105 lire.",
0a5092d0-b618-427b-bd1d-6302460e2369,99CC8VHG,,ASG,Notai antichi 482,"Giuliano Canella, register 5, 1415-1417, fol. 342",1417,Genoa,Latin,"A certain Leonardo Oliva sells the Abkhazan slave Maria, who 22 years of age, to a certain Martino Lomellini, for 100 lire.",
ce1b0387-eefa-45ae-bcf5-12624560b037,MVMHAI8I,,ASG,Notai antichi 482,"Giuliano Canella, register 5, 1415-1417, fol. 404",1417,Genoa,Latin,"A certain Domenico Senestrario sells the Tartarn slave Andrea, who 12 years of age, to a certain Goffredo Lomellini, for 85 lire.",
74a3729e-4fa3-4652-9ab2-2c19293d17a8,NJJS57QG,,ASG,Notai antichi 482,"Giuliano Canella, register 5, 1415-1417, fol. 550",1417,Genoa,Latin,"A certain Jacopo Carlona sells the Circassan slave Margherita, who 16 years of age, to a certain Giorgio Lomellini, for 105 lire.",
b97033ad-7b91-43c2-bc4b-2be811d03dff,M2VAWAK4,,ASG,Notai antichi 483,"Giuliano Canella, register 6, 1418-1421, fol. 77",1418,Genoa,Latin,"A certain Giuliano Lomellini sells the Turkish slave Melica, who 34 years of age, to a certain Lorenzo di San Miniato, who is a belt-maker (corrigiaio), for 75 lire.",
55903580-04bf-4873-ab80-7528a1dc332d,MGIGGI49,,ASG,Notai antichi 607,"Gregorio Labaino, filza 4, nr. ---",1416-01-09,Genoa,Latin,,
3de5ac5c-e3b4-457f-aceb-d538e3fc9655,WN7FRDII,,ASG,Notai antichi 523,"Gregorio Panissaro, filza 1, dated 1404 march 23",1404-03-24,Chios,Latin,"A certain Michele Lomellini entrusts a certain Paolo Lercari, ""patronus"" of a ship, 3000 cantari of alum of Mytilene to bring in Flanders and sets down terms of the contract. He also sells to the same Paolo additional 1000 cantari of the same alum, which will be delivered in Kalloni. See Wright, Gattulusio Lordships, p. XX and the transcriptions in doc 76 in Panissaro, Atti rogati.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dUDN3SHI3ZnBoQkU/view?usp=sharing
62c7f0d2-7f39-4062-a9b8-5840431bfbb2,SK72P82C,,ASG,Notai antichi 523,"Gregorio Panissaro, filza 1, nr. 70",1404-03-24,Chios,Latin,"This deed has two parts. First, a certain Michele Lomellini sells 1000 cantari (tons) of alum to Paolo Lercari for a price of 500 gold ducats, for whom he issues a receipt, and promises to deliver the alum to Paolo in Kalloini on the island of Mitlene. Second, the same Paolo Lercari rents a ship in Mitylene to the same Michele Lomellini, who loads in Mitelyne 3000 cantari of alum to transport to Flanders. See Wright, Gattulusio Lordships, p. XX and the transcriptions in docs 77 and 78 in Panissaro, Atti rogati.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dR2ZsTG5qaUFVQ2s/view?usp=sharing
688777e0-b453-46a5-9d93-e950cbac2e7c,HDNPJMNS,,ASG,Notai antichi 711,"Guirardo Brevei, filza 2, nr. 36",1430,Genoa,Latin,"A certain Imperiale Lomellini frees the Circassan slave Circassa, who is 40 years of age.",
5ed73cce-212e-458d-ad63-cc2f1268c982,BXCS5M7U,,ASG,Notai antichi 864,"Lazzaro Raggi, filza 12, nr. 711",1482,Genoa,Latin,"A certain Tobia Lomellini frees the Mingrelian slave Marta, who is 45 years of age.",
35981cfd-c7a5-4d0e-81ab-4fcd8ef236fb,QTBP7QG9,,ASG,Notai antichi 856,"Lazzaro Raggi, filza 4, series II, nr. 216",1459-08-17,Genoa,Latin,,
b3e9608b-9b83-4846-a768-86dd3dd08729,HSHJ95GV,,ASG,Notai antichi 856,"Lazzaro Raggi, filza 4, series II, nr. 84",1459-08-01,Genoa,Latin,,
f5653bb7-aaa2-47c9-aee3-8ece6398da61,38DGB9T7,,ASG,Notai antichi 857,"Lazzaro Raggi, filza 5, nr. 401",1460-10-17,Genoa,Latin,"Note that Longhi dates this to 1460, while suggesting that it is in the 1453 filza. I have made the assumption that the 1460 dating is correct and that he made a mistake on the filza. However, it will be necessary to examine this item to align the dates.",
ab709740-b3c8-4c86-a63e-ba88aa45a29e,JENBHMCC,,ASG,Notai antichi 858,"Lazzaro Raggi, filza 6, nr. 12",1462-06-07,Genoa,Latin,,
0b84c3c4-37ee-47df-83a7-1314ee7b1f07,RRHAMH8D,,ASG,Notai antichi 859,"Lazzaro Raggi, filza 7, nr. 401",1462-07-24,Genoa,Latin,,
b0b74bd5-0480-4611-b41c-e1c7edfef0b5,WKGTQESW,,ASG,Notai antichi 860,"Lazzaro Raggi, filza 8, nr. 90",1463-02-09,Genoa,Latin,,
a81ed1f8-a8b3-41ef-8e89-6a9f73c2e686,ATH5Z2QC,,ASG,Notai antichi 1251,"Leonardo Parisola, filza 3, nr. 317",1493-01-03,Genoa,Latin,"Note that Pandetta 26 has the spelling ""Leonardo Parissola""",
6e34af4a-5a31-445b-b177-cbf7c304a4b3,75PT3F7S,,ASG,Notai antichi 996,"Lorenzo Costa, filza 10, nr. 266",1481-07-26,Genoa,Latin,,
3c8b54cd-fe0e-4708-8701-77ed29260507,EZ6DJJDU,,ASG,Notai antichi 1000,"Lorenzo Costa, filza 14, nr. 18",1490,Genoa,Latin,"A certain Anfreone Usodimare rents out the Albanian slave Maddalena, who is 40 years of age, to a certain Stefano Cicala, for 9 years at a price of 110 lire.",
8406512b-2a12-4cfa-a104-819d6452b74c,A73VKZM7,,ASG,Notai antichi 1001,"Lorenzo Costa, filza 15, nr. 309",1492,Genoa,Latin,"Insurance against the risk of death by childbirth for the Moorish slave Maddalena, who is 15 years of age, is obtained by a certain Marghertia Lomellini from a certain Marcello Galliano.",
0d4470a7-7c8e-4be5-b32e-4b3124b2d0cd,8ZMFK6MB,,ASG,Notai antichi 1003,"Lorenzo Costa, filza 17, nr. 98",1496,Genoa,Latin,"A certain Lazzaro de Canali sells the slave Margherita, from the Canary Islands and 22 years old, to the Genoese weaver Geronimo de Bardis, for 130 lire.",
17e0b6e8-5e5d-4058-92e4-fdae2c25044b,GTQ3PIIQ,,ASG,Notai antichi 993,"Lorenzo Costa, filza 7, nr. 125",1475,Genoa,Latin,"A certain Bartolomeo Lomellini frees the Circassan slave Caterina, whose age is not specified, as part of his will.","A certain Bartolomeo Lomellini frees the Circassan slave Caterina, whose age is not specified, as part of his will."
e48e98ae-75d1-4894-9297-e4521b545757,DIBQJDGM,,ASG,Notai antichi 993,"Lorenzo Costa, filza 7, nr. 27",1475,Genoa,Latin,"A certain Battista Giustiniano sells the slave Lucia, from the Canary islands and 27 years old, to the silk weaver Battista Tonso, for 150 lire.  Note that Pandetta 26 suggests that almost all the items in filza 7 are documents from 1476-77. However, there are a few from December 1475, so it may be necessary to double-check this item.",
c8f4abbc-649d-40ef-8568-e4a530651cca,SXMBB889,,ASG,Notai antichi 1420,"Lorenzo de Villa, filza 2, nr. 82",1417,Genoa,Latin,"A certain Antonio Ittaliano rents the Circassian slave Anna, who is 35 years old, from a certain Antonio de Strupa, for 5 years and 75 lire, for the purpose of being a wet nurse (quale balia).",
60715e80-3b96-4455-afd4-4c70234f2e13,XKR2B2Q7,,ASG,Notai antichi 569,"Lorenzo Stella, filza 1, nr. 105",1417,Genoa,Latin,This deed mentions the brothers Giorgio and Giovanni Stella.,https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dTlJJTUF4WkJfZUU/view?usp=sharing
bf38b9d4-c334-4b26-82fb-fa341b2097c7,PKNFWE8V,,ASG,Notai antichi 569,"Lorenzo Stella, filza 1, nr. 118",1422-05-17,Genoa,Latin,"The notary Battista Stella and his brother Cristoforo free the Tartaran slave Marta, who had been owned by their recently deceased father, the notary Giorgio Stella Â«ob reventiam et pro anima dicti quondam patris.Â»",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dUzhjNnFXaVVFUXM/view?usp=sharing
870257cf-3589-47fd-b6f2-e34058e8d432,NZKRURUC,,ASG,Notai antichi 569,"Lorenzo Stella, filza 1, nr. 125",1422,Genoa,Latin,This deed mentions a certain Giovanni Gallo.,https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dczUyTlZDd0pkaUE/view?usp=sharing
c0f05cdc-61a4-4d97-b63d-094a8cd53ab8,5K7ZC6TB,,ASG,Notai antichi 569,"Lorenzo Stella, filza 1, nr. 33",1416,Genoa,Latin,This deed mentions members of the Lomellini family.,https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6deDcycjQyNlJpX0U/view?usp=sharing
c06c1568-a66d-4aaf-80e3-df3b596e499e,VBHWMSAS,,ASG,Notai antichi 569,"Lorenzo Stella, filza 1, nr. 56",1416,Genoa,Latin,This deed mentions the brothers Giorgio and Giovanni Stella.,https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dZ1ZyN1pPcnJZTEE/view?usp=sharing
dae176f9-f1a0-4847-8442-913384c0d376,2S377XJ3,,ASG,Notai antichi 569,"Lorenzo Stella, filza 1, nr. 62 (formerly nr. 77)",1416,Genoa,Latin,This deed mentions the brothers Giorgio and Giovanni Stella.,https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dUFozVEp3VXluYlE/view?usp=sharing
2f9dbaae-d88b-4ef3-bd93-995d4e4d1802,QB9XUP9P,,ASG,Notai antichi 569,"Lorenzo Stella, filza 1, nr. 70 (formerly nr. 69)",1416,Genoa,Latin,This deed mentions a certain Andrea Lomellini.,https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dcFJ6d3J5bE93U2M/view?usp=sharing
8d6a463c-2b18-4049-ac91-d7c450dfb90a,4AN499RC,,ASG,Notai antichi 569,"Lorenzo Stella, filza 1, nr. 71 (formerly nr. 70)",1416,Genoa,Latin,This deed mentions the brothers Giorgio and Giovanni Stella.,https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dNUxfQXhVdk0xSUU/view?usp=sharing
0b84859a-c04d-478e-b3c6-af1a93f99c9f,6DNU4XN5,,ASG,Notai antichi 569,"Lorenzo Stella, filza 1, nr. 73 (formerly nr. 72)",1416,Genoa,Latin,"I'm not sure of the purpose of this deed, but it mentions a certain Andrea Lomellini.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dQnRDTFNLbmJLeGM/view?usp=sharing
fb3dca1d-990d-499f-86c3-c08241203e2f,R923B9BJ,,ASG,Notai antichi 569,"Lorenzo Stella, filza 1, nr. 74 (formerly nr. 73)",1416-03-07,Genoa,Latin,"A certain notary Bartolomeo Montaldo purchases from a blacksmith the Circassian slave Maria, who is 24 years old, for 100 lire.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dQnU3T21MOXJSY1E/view?usp=sharing
b5e75a97-d35d-4a07-b48e-22865b2a832d,4NSS23NF,,ASG,Notai antichi 1392,"Luca Torre, filza 1, nr. ---",1490-09-26,Genoa,Latin,,
a04844e7-df42-4ee9-96fe-f0fb34d72d0d,UND9W3FC,,ASG,Notai antichi 1394,"Luca Torre, filza 3, nr. ---",1494-09-29,Genoa,Latin,,
89658cd7-d139-4425-afd7-43b3431e0626,GUNXA254,,ASG,Notai antichi 1395,"Luca Torre, filza 4, nr. ---",1496-04-15,Genoa,Latin,,
3bc6d2a3-60ad-461d-83a6-4e0f940cafa6,XX2Q64NX,,ASG,Notai antichi 1397,"Luca Torre, filza 6, nr. ---",1501-08-04,Genoa,Latin,,
cbc288c7-4844-4089-b8ec-d153e15d4ac8,42Q48PM8,,ASG,Notai antichi 1246,"Martino Brignole, filza 2, nr. 167",1485,Genoa,Latin,"A certain Anfreone Usodimare sells the Albanian slave Caterina, who is 18 years of age, to a certain Nicola Ilione, for 230 lire.",
ce7d1bde-91b0-4fbd-9945-dbf1586b465b,5FD7AUKX,,ASG,Notai antichi 1246,"Martino Brignole, filza 2, nr. 270",1485,Genoa,Latin,"A certain Domenico Giustiniani sells the Moorish slave Lucia, who is 22 years of age, to a certain Bernardo Lomellini, for 155 lire.",
da6ee27d-50e3-4526-a562-27b128a65ed3,XIP42PAG,,ASG,Notai antichi 1246,"Martino Brignole, filza 2, nr. 671",1485,Genoa,Latin,"A certain Battista Lomellini frees the slave Maria, who is 30 years of age and whose ethnicity is not indicated. This corresponds to 300 lire to his children Agostino and Nicola, the owners.",
668a2794-0e87-45b4-a109-1787d7399c06,B6KVF5XP,,ASG,Notai antichi 1247,"Martino Brignole, filza 3, nr. 78",1486,Genoa,Latin,"A certain Andrea de Castiliono sells the moorish slave Agnese, who is 25 years of age, to a certain Paolo Gentile and Pietro Battista Ittaliano, for 160 lire.",
ae8d7e6c-b4fb-4510-94fc-b1e5a4f74ba7,JH55KS4T,,ASG,Notai antichi 623,"Narino Montaldo, filza 5, dated 1462 November 22",1462-11-22,Genoa,Latin,"A certain Teodora Lomellini frees the Tartaran slave Caterina, whose age is not givenr.",
9d4055e4-9063-4b52-a2f0-387b901e2d69,QMHB6BTS,,ASG,Notai antichi 627,"Nicolò Garumberio, filza 1, nr. ---",1431-05-16,Genoa,Latin,"In this deed, the Hungarian slave Margherita, who is 65 years of age, receives from the friar Giorgio Usodimare 25 lire and a bed.",
8963dab0-c3eb-47e0-a995-ae5e86eeedb3,A65WIBEA,,ASG,Notai antichi 1026,"Nicolò Raggi, filza 10, nr. 28",1478-03-27,Genoa,Latin,Testamento of Ambrogio Adorno.,
15842549-752b-40b8-9e24-5d781578b878,R3ANBNWC,,ASG,Notai antichi 1028A,"Nicolò Raggi, filza 13, nr. 223",1483-03-03,Genoa,Latin,,https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dZlNCRnRpQ1plazQ/view?usp=sharing
0ab7e6de-b40a-4c80-bc19-607476601546,GPH4GNMS,,ASG,Notai antichi 1026,"Nicolò Raggi, filza 14, nr. 702",1484,Genoa,Latin,"A certain Battistina Crescia rents out the slave Maria, who is 32 years of age and whose ethnicity is not indicated, to a certain Paolo Lomellini, for 6 years at a cost of 60 lire.",
5e018cc3-ddc5-4a87-8efd-7b8cd0a05cf9,KIVZREQH,,ASG,Notai antichi 1027,"Nicolò Raggi, filza 15, nr. 840",1485,Genoa,Latin,"A certain Tommaso Boirardo sells the Tartaran slave Maddalena, who is 12 years of age, to a certain Bartolomeo Grimaldi, for 55 ducats.",
6f53b37a-1b5d-4977-89fa-c1d082146926,XI7VRUGD,,ASG,Notai antichi 1029,"Nicolò Raggi, filza 17, nr. 16",1487,Genoa,Latin,"The slave Maddalena, who is 16 years of age and from the Canary Islands, is consigned by Battista Valle to a certain Antonio Pinu of San Margherita, in order to be sold in Sicily.",
d18d6817-e49c-4c51-89ff-30698b91e170,7J3KIKC7,,ASG,Notai antichi 1029,"Nicolò Raggi, filza 17, nr. 536",1487-07-10,Genoa,Latin,,
3988e928-8882-4fe7-a542-bd5d727f29b7,AQCJ75PP,,ASG,Notai antichi 1029,"Nicolò Raggi, filza 17, nr. 579",1487,Genoa,Latin,,
b7989542-f6f7-40b1-926c-7f21d591bbf0,EBVQAPFP,,ASG,Notai antichi 1029,"Nicolò Raggi, filza 17, nr. 783",1487-09-27,Genoa,Latin,,
985ff168-6a29-401a-8e46-b8e8ccf7730a,B474A6DN,,ASG,Notai antichi 1029,"Nicolò Raggi, filza 17, nr. 97",1487-01-30,Genoa,Latin,,
9d7eb977-f13a-4307-8a2b-fff79ca230ec,WBAW7KRQ,,ASG,Notai antichi 1030,"Nicolò Raggi, filza 18, nr. 256",1488,Genoa,Latin,"A certain Primaflore Ragio frees the slave Caterina, from the Canary Islands, who is 37 years of age.",
55ab2b6d-1936-479f-9f83-6b73721db635,7BE9QMEU,,ASG,Notai antichi 1030,"Nicolò Raggi, filza 18, nr. 440",1488,Genoa,Latin,"A certain Raffaele Centurione sells the slave Maria, who is 11 years old and from the Canary Islands, to a certain Giovanni Begazio, for 30 ducats.",
f886337c-8862-4ca2-8720-6819f0e5a58c,FK8EGWZN,,ASG,Notai antichi 1030,"Nicolò Raggi, filza 18, nr. 464",1488,Genoa,Latin,"A certain Francescheto Lomellini sells the Bosnian/Serbian slave Margherita, who is 20 years old, to a certain Michele Bernisono, for 220 lire.",
77eb23bc-df2d-4558-b4d3-3638c1a3ec4f,RJDI6ZMZ,,ASG,Notai antichi 1031,"Nicolò Raggi, filza 19, nr. 109",1490-02-17,Genoa,Latin,,
6a7ae35a-dd6b-476b-9759-33af8ee8b9f8,G3RV3T7M,,ASG,Notai antichi 1032,"Nicolò Raggi, filza 20, nr. 630",1491,Genoa,Latin,"A certain Cipriano Lomellini rents out the Moorish slave Caterina, who is 34 years of age, to a certain Genevrina Vivaldi, for 10 years at a price of 120 lire.",
eb113faa-1d42-40d1-a5aa-9223c43b5a2b,PFI8WRCJ,,ASG,Notai antichi 1033,"Nicolò Raggi, filza 21, nr. 533",1492,Genoa,Latin,"A certain Francesco Spinola sells the Moorish slave Margherita, who is 11 years of age, to a certain Paolo Lomellini, for 63 lire.",
